id;codigo;nomoficial;alt_izqini;alt_izqfin;alt_derini;alt_derfin;nomanter;tipo_c;observa;bicisenda;lado_ciclo;recorrid_x;ciclo_obse;desc_nomof;geojson
27609;7028;GARCIA DEL RIO AV.;0;0;3101;3199;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.47638,-34.54979],[-58.47725,-34.54998]]]}"
27610;17087;PINTO;0;0;0;0;;CALLE;;Bicisendas preexistentes;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.47704,-34.55025],[-58.47725,-34.54998]]]}"
27627;19047;RIVADAVIA MARTIN, COMODORO;1602;1700;0;0;;CALLE;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.46336,-34.54137],[-58.4635,-34.54151],[-58.46353,-34.54158],[-58.46355,-34.54169],[-58.4636,-34.54181],[-58.46369,-34.54196],[-58.46377,-34.54207],[-58.46388,-34.54223]]]}"
27833;19047;RIVADAVIA MARTIN, COMODORO;0;0;1701;1793;;CALLE;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.46388,-34.54223],[-58.46421,-34.54293]]]}"
27630;19047;RIVADAVIA MARTIN, COMODORO;1902;1982;1901;1981;;CALLE;;Bicisendas preexistentes;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.46491,-34.54474],[-58.46501,-34.5452]]]}"
27632;19047;RIVADAVIA MARTIN, COMODORO;2102;2200;0;0;;CALLE;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.46637,-34.54758],[-58.46618,-34.54739],[-58.46607,-34.5473],[-58.46594,-34.54716],[-58.46565,-34.5468]]]}"
27634;16002;VUELTA DE OBLIGADO;0;0;0;0;OBLIGADO;CALLE;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.4673,-34.54804],[-58.46744,-34.54787]]]}"
27635;19047;RIVADAVIA MARTIN, COMODORO;2202;2300;0;0;;CALLE;;Bicisendas preexistentes;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.46649,-34.5474],[-58.46694,-34.54763],[-58.46722,-34.54778],[-58.46744,-34.54787]]]}"
27637;19047;RIVADAVIA MARTIN, COMODORO;2302;2400;0;0;;CALLE;;Bicisendas preexistentes;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.46867,-34.54835],[-58.46744,-34.54787]]]}"
27640;19093;RUIZ HUIDOBRO AV.;0;0;3701;3799;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.485,-34.55003],[-58.48512,-34.55001],[-58.48527,-34.55006],[-58.486,-34.55044]]]}"
27642;19093;RUIZ HUIDOBRO AV.;0;0;3801;3899;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.486,-34.55044],[-58.48693,-34.55091]]]}"
27644;19093;RUIZ HUIDOBRO AV.;0;0;3901;3999;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.48693,-34.55091],[-58.48777,-34.55132]]]}"
514;6025;FIGUEROA ALCORTA, PRES. AV.;0;0;0;0;CENTENARIO, Av.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.44383,-34.54753],[-58.44402,-34.5475]]]}"
27645;19093;RUIZ HUIDOBRO AV.;0;0;4001;4099;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.48777,-34.55132],[-58.48837,-34.55159],[-58.48839,-34.55162],[-58.48846,-34.55171]]]}"
27646;19093;RUIZ HUIDOBRO AV.;0;0;4101;4199;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.48883,-34.55183],[-58.4889,-34.55186],[-58.489,-34.55193],[-58.48908,-34.55203],[-58.48914,-34.55209],[-58.4892,-34.55216],[-58.48925,-34.55221],[-58.48929,-34.55224],[-58.48936,-34.55228]]]}"
27649;19093;RUIZ HUIDOBRO AV.;0;0;4201;4299;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.48936,-34.55228],[-58.48999,-34.55262]]]}"
27652;19093;RUIZ HUIDOBRO AV.;0;0;4301;4399;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.49026,-34.55275],[-58.49121,-34.55323]]]}"
27653;19093;RUIZ HUIDOBRO AV.;0;0;4401;4499;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.49121,-34.55323],[-58.49212,-34.55372]]]}"
27656;19093;RUIZ HUIDOBRO AV.;0;0;4501;4599;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.49212,-34.55372],[-58.49306,-34.5542]]]}"
27658;19093;RUIZ HUIDOBRO AV.;0;0;4601;4699;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.49306,-34.5542],[-58.49396,-34.55471]]]}"
27659;19093;RUIZ HUIDOBRO AV.;0;0;4701;4799;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.49396,-34.55471],[-58.49488,-34.5552]]]}"
27686;0;CALZADA CIRCULAR PLAZA ITALIA;0;0;0;0;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.42075,-34.58186],[-58.42052,-34.58184],[-58.42028,-34.58169],[-58.42019,-34.58154],[-58.42013,-34.58142],[-58.42012,-34.58137]]]}"
27687;0;CALZADA CIRCULAR PLAZA ITALIA;0;0;0;0;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.42012,-34.58137],[-58.42015,-34.58124],[-58.42023,-34.58111],[-58.4204,-34.58094],[-58.42058,-34.58079]]]}"
165;12107;DEL LIBERTADOR AV.;7902;8000;7901;7999;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías en obra;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.4626,-34.54211],[-58.46318,-34.54158]]]}"
195;12107;DEL LIBERTADOR AV.;7802;7900;7801;7899;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías en obra;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.46198,-34.54269],[-58.4626,-34.54211]]]}"
231;12107;DEL LIBERTADOR AV.;7702;7800;7701;7799;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías en obra;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.46129,-34.54333],[-58.46198,-34.54269]]]}"
268;19047;RIVADAVIA MARTIN, COMODORO;1802;1850;0;0;;CALLE;;Bicisendas preexistentes;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.46449,-34.54396],[-58.46437,-34.54385],[-58.46425,-34.54349]]]}"
269;12107;DEL LIBERTADOR AV.;7602;7700;7601;7699;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías en obra;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.46062,-34.54395],[-58.46129,-34.54333]]]}"
315;12107;DEL LIBERTADOR AV.;7502;7600;7501;7599;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías en obra;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.4598,-34.54472],[-58.46062,-34.54395]]]}"
333;19047;RIVADAVIA MARTIN, COMODORO;1852;1900;1871;1899;;CALLE;;Bicisendas preexistentes;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.46449,-34.54396],[-58.46443,-34.54405],[-58.46465,-34.54475]]]}"
357;12107;DEL LIBERTADOR AV.;7402;7500;7401;7499;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.45892,-34.5454],[-58.4598,-34.54472]]]}"
398;12107;DEL LIBERTADOR AV.;7302;7400;7301;7399;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.45812,-34.54606],[-58.45892,-34.5454]]]}"
421;6025;FIGUEROA ALCORTA, PRES. AV.;7752;7800;7751;7799;CENTENARIO, Av.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.45167,-34.54635],[-58.45212,-34.54628]]]}"
426;6025;FIGUEROA ALCORTA, PRES. AV.;7702;7750;7701;7749;CENTENARIO, Av.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.45106,-34.54644],[-58.45167,-34.54635]]]}"
433;6025;FIGUEROA ALCORTA, PRES. AV.;7652;7700;7651;7699;CENTENARIO, Av.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.45033,-34.54655],[-58.45106,-34.54644]]]}"
444;6025;FIGUEROA ALCORTA, PRES. AV.;7602;7650;7601;7649;CENTENARIO, Av.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.44963,-34.54666],[-58.45033,-34.54655]]]}"
449;12107;DEL LIBERTADOR AV.;7202;7300;7201;7299;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.45729,-34.54672],[-58.45804,-34.54612],[-58.45812,-34.54606]]]}"
451;6025;FIGUEROA ALCORTA, PRES. AV.;7552;7600;7551;7599;CENTENARIO, Av.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.44877,-34.54679],[-58.44949,-34.54668]]]}"
460;6025;FIGUEROA ALCORTA, PRES. AV.;7502;7550;7501;7549;CENTENARIO, Av.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.44804,-34.5469],[-58.44877,-34.54679]]]}"
466;6025;FIGUEROA ALCORTA, PRES. AV.;7402;7500;7401;7499;CENTENARIO, Av.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.44729,-34.54701],[-58.44804,-34.5469]]]}"
470;7105;GUIRALDES, INT.;2602;2670;2601;2669;;CALLE;corrección nombre;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.43846,-34.54667],[-58.4386,-34.54595]]]}"
482;22003;UDAONDO, GUILLERMO AV.;1202;1300;1201;1299;;AVENIDA;corrección numeración 28-1;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.45212,-34.54628],[-58.45217,-34.54638],[-58.45285,-34.54726]]]}"
491;12107;DEL LIBERTADOR AV.;7102;7200;7101;7199;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.45651,-34.54737],[-58.45659,-34.54728],[-58.45729,-34.54672]]]}"
509;6025;FIGUEROA ALCORTA, PRES. AV.;7202;7400;7201;7399;CENTENARIO, Av.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.44402,-34.5475],[-58.44729,-34.54701]]]}"
524;7105;GUIRALDES, INT.;2502;2600;2501;2599;;CALLE;corrección nombre;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.43786,-34.54764],[-58.43846,-34.54667]]]}"
532;6025;FIGUEROA ALCORTA, PRES. AV.;7102;7200;7101;7199;CENTENARIO, Av.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.44219,-34.54777],[-58.44255,-34.54773],[-58.44383,-34.54753]]]}"
555;12107;DEL LIBERTADOR AV.;7002;7100;7001;7099;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.45574,-34.54804],[-58.45651,-34.54737]]]}"
576;22003;UDAONDO, GUILLERMO AV.;1302;1400;1301;1399;;AVENIDA;corrección numeración 28-1;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.45285,-34.54726],[-58.45366,-34.54831]]]}"
607;3005;CABILDO AV.;0;0;0;0;;AVENIDA;;Bicisendas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.46851,-34.54854],[-58.46855,-34.54848]]]}"
620;12107;DEL LIBERTADOR AV.;6902;7000;6901;6999;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.45504,-34.54864],[-58.45574,-34.54804]]]}"
29085;6025;FIGUEROA ALCORTA, PRES. AV.;6902;7070;6901;7069;CENTENARIO, Av.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.43922,-34.54898],[-58.43933,-34.54891],[-58.43952,-34.54881],[-58.4398,-34.54865],[-58.44018,-34.54845],[-58.44068,-34.54821],[-58.4409,-34.54811],[-58.44107,-34.54804],[-58.44116,-34.54801],[-58.44137,-34.54795],[-58.44143,-34.54794]]]}"
1175;9004;IBERA;2302;2304;2297;2299;;CALLE;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.46348,-34.55297],[-58.46364,-34.55306]]]}"
1248;16003;OBLIGADO RAFAEL, Av.Costanera;5102;5500;5101;5499;COSTANERA NORTE, Av.;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.42083,-34.55377],[-58.42358,-34.55313]]]}"
1308;16003;OBLIGADO RAFAEL, Av.Costanera;4902;5100;4901;5099;COSTANERA NORTE, Av.;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.41889,-34.55427],[-58.42083,-34.55377]]]}"
1413;16003;OBLIGADO RAFAEL, Av.Costanera;4652;4900;4651;4899;COSTANERA NORTE, Av.;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.41653,-34.5549],[-58.41718,-34.55471],[-58.41889,-34.55427]]]}"
1519;2083;BLANCO ENCALADA;0;0;0;0;;CALLE;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.45349,-34.55589],[-58.45354,-34.55592]]]}"
1540;16003;OBLIGADO RAFAEL, Av.Costanera;4502;4650;4501;4649;COSTANERA NORTE, Av.;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.41377,-34.55607],[-58.4149,-34.55549],[-58.41581,-34.55515],[-58.41653,-34.5549]]]}"
1656;7056;GOLFARINI, JUAN ANGEL, Dr.;2302;2400;2301;2399;11 DE SEPTIEMBRE;CALLE;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.45308,-34.55705],[-58.45389,-34.55612]]]}"
1822;10017;JURAMENTO AV.;1742;1800;1735;1799;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.45059,-34.55844],[-58.45074,-34.55854],[-58.45115,-34.55879]]]}"
1865;23042;VERTIZ VIRREY AV.;2002;2100;2001;2099;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.4494,-34.55915],[-58.45059,-34.55844]]]}"
1936;23042;VERTIZ VIRREY AV.;1902;2000;1901;1999;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.44819,-34.55986],[-58.4494,-34.55915]]]}"
2056;21039;TORNQUIST, ERNESTO AV.;5801;6399;5802;6400;;AVENIDA;Pares a la derecha;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.43539,-34.55527],[-58.43542,-34.5554],[-58.4354,-34.55565],[-58.43532,-34.55594],[-58.43514,-34.55636],[-58.43462,-34.5573],[-58.43404,-34.5583],[-58.43373,-34.55879],[-58.43329,-34.55933],[-58.4327,-34.55995],[-58.43215,-34.56041],[-58.43156,-34.56087],[-58.43123,-34.56109],[-58.43118,-34.56111],[-58.43109,-34.56116]]]}"
2068;4515;DE LOS OMBUES AV.;0;0;0;0;SANCHEZ, FLORENCIO;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.43109,-34.56116],[-58.43101,-34.56119],[-58.43095,-34.56121],[-58.43089,-34.56123],[-58.43083,-34.56124],[-58.43076,-34.56125],[-58.4307,-34.56126],[-58.43064,-34.56127],[-58.43057,-34.56127],[-58.43051,-34.56127],[-58.43044,-34.56127],[-58.43038,-34.56127],[-58.43031,-34.56126],[-58.43021,-34.56125],[-58.43013,-34.56123],[-58.43004,-34.56122],[-58.42995,-34.5612],[-58.42987,-34.56118],[-58.42978,-34.56115],[-58.4297,-34.56112],[-58.42962,-34.56109],[-58.42954,-34.56106],[-58.42946,-34.56102],[-58.42938,-34.56099],[-58.42931,-34.56095],[-58.4292,-34.56088],[-58.42913,-34.56084],[-58.42905,-34.5608],[-58.42898,-34.56075],[-58.42891,-34.56071],[-58.42884,-34.56066],[-58.42877,-34.56062],[-58.4287,-34.56057],[-58.42863,-34.56053],[-58.42857,-34.56048],[-58.4285,-34.56043],[-58.42843,-34.56038],[-58.42815,-34.56012],[-58.428,-34.55998]]]}"
2207;16003;OBLIGADO RAFAEL, Av.Costanera;2652;3050;2651;3049;COSTANERA NORTE, Av.;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.40626,-34.56246],[-58.40684,-34.56183],[-58.40738,-34.56125],[-58.40769,-34.5609]]]}"
2270;1082;ANDONAEGUI;3752;3800;3751;3799;;CALLE;;Bicisendas preexistentes;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.50039,-34.56302],[-58.50078,-34.56252]]]}"
2317;12107;DEL LIBERTADOR AV.;5002;5100;5001;5099;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.43664,-34.56356],[-58.43717,-34.56328],[-58.43805,-34.56298],[-58.43818,-34.56295]]]}"
2345;1082;ANDONAEGUI;3702;3750;3701;3749;;CALLE;;Bicisendas preexistentes;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.49986,-34.56369],[-58.50039,-34.56302]]]}"
2399;16003;OBLIGADO RAFAEL, Av.Costanera;2252;2650;2251;2649;COSTANERA NORTE, Av.;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.40495,-34.56412],[-58.40547,-34.56343],[-58.40586,-34.56294],[-58.40626,-34.56246]]]}"
2406;1082;ANDONAEGUI;3652;3700;3651;3699;;CALLE;;Bicisendas preexistentes;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.49948,-34.56417],[-58.49986,-34.56369]]]}"
2416;12107;DEL LIBERTADOR AV.;4902;5000;4901;4999;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.43549,-34.56425],[-58.43664,-34.56356]]]}"
2468;1082;ANDONAEGUI;3602;3650;3601;3649;;CALLE;;Bicisendas preexistentes;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.49905,-34.56472],[-58.49948,-34.56417]]]}"
2497;12107;DEL LIBERTADOR AV.;4802;4900;4801;4899;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.43441,-34.56489],[-58.43549,-34.56425]]]}"
2523;3156;CONGRESO AV.;4202;4250;4201;4299;;AVENIDA;;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.48084,-34.56486],[-58.48105,-34.56497],[-58.48129,-34.5651]]]}"
7886;2045;BEIRO, FRANCISCO AV.;2802;2900;2801;2899;TRES CRUCES-PROGRESO, AV.;AVENIDA;;Bicisendas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.49314,-34.59433],[-58.49428,-34.59503]]]}"
2579;6025;FIGUEROA ALCORTA, PRES. AV.;5202;5300;5201;5299;CENTENARIO, Av.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.42009,-34.5654],[-58.42164,-34.56474],[-58.42205,-34.56454],[-58.42233,-34.56434],[-58.42256,-34.5641],[-58.4226,-34.56404]]]}"
2580;12107;DEL LIBERTADOR AV.;4702;4800;4701;4799;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.43331,-34.56554],[-58.4338,-34.56525],[-58.43441,-34.56489]]]}"
2658;12107;DEL LIBERTADOR AV.;4602;4700;4601;4699;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.43225,-34.56617],[-58.43331,-34.56554]]]}"
2720;19078;ROLDAN, BELISARIO AV.;0;0;0;0;DEL MONTE, AV.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.4179,-34.56658],[-58.41767,-34.56604],[-58.41763,-34.56595],[-58.4176,-34.56588],[-58.41757,-34.56583],[-58.41753,-34.56577],[-58.41749,-34.56572],[-58.41744,-34.56567],[-58.4174,-34.56563],[-58.41735,-34.56558],[-58.41729,-34.56553],[-58.41723,-34.56548],[-58.41718,-34.56544],[-58.41713,-34.56541],[-58.41707,-34.56537],[-58.41703,-34.56534],[-58.41697,-34.56531],[-58.41692,-34.56528],[-58.41685,-34.56525],[-58.41678,-34.56522],[-58.41671,-34.56519],[-58.41663,-34.56516],[-58.41658,-34.56514],[-58.41652,-34.56512],[-58.41645,-34.5651],[-58.4164,-34.56509],[-58.41633,-34.56508],[-58.41627,-34.56507],[-58.41617,-34.56505],[-58.41609,-34.56505],[-58.41604,-34.56504],[-58.41597,-34.56504],[-58.41589,-34.56503],[-58.41578,-34.56503],[-58.4157,-34.56503],[-58.41564,-34.56503],[-58.41556,-34.56503],[-58.41546,-34.56503],[-58.41534,-34.56504],[-58.41527,-34.56504],[-58.4152,-34.56505],[-58.41513,-34.56506],[-58.41505,-34.56508],[-58.415,-34.56509],[-58.41493,-34.56511],[-58.41488,-34.56512],[-58.41482,-34.56515],[-58.41476,-34.56518],[-58.41472,-34.56521],[-58.41467,-34.56524],[-58.41462,-34.56528],[-58.41456,-34.56532],[-58.41452,-34.56536],[-58.41448,-34.56539],[-58.41445,-34.56543],[-58.41441,-34.56546],[-58.41437,-34.56551],[-58.41433,-34.56557],[-58.41429,-34.56562],[-58.41426,-34.56566],[-58.41422,-34.56571],[-58.41417,-34.5658],[-58.41414,-34.56585],[-58.41412,-34.56589],[-58.41409,-34.56595],[-58.41407,-34.566],[-58.41404,-34.56605],[-58.41403,-34.5661],[-58.41401,-34.56615],[-58.41393,-34.56657]]]}"
2945;19078;ROLDAN, BELISARIO AV.;0;0;0;0;DEL MONTE, AV.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.41393,-34.56657],[-58.4139,-34.56663],[-58.41387,-34.56668],[-58.41383,-34.56673],[-58.41379,-34.56678],[-58.41376,-34.56681],[-58.41371,-34.56685],[-58.41367,-34.56689],[-58.41362,-34.56692],[-58.41356,-34.56695],[-58.4135,-34.56697],[-58.41344,-34.56699],[-58.41336,-34.56701],[-58.4133,-34.56702],[-58.41323,-34.56703],[-58.41317,-34.56703],[-58.4131,-34.56703],[-58.41301,-34.56702],[-58.41287,-34.567],[-58.41278,-34.567],[-58.41271,-34.56699],[-58.41264,-34.567],[-58.41257,-34.56702],[-58.41252,-34.56705],[-58.41247,-34.56707],[-58.4124,-34.56712],[-58.41236,-34.56715],[-58.41232,-34.56719],[-58.41229,-34.56723],[-58.41225,-34.56729],[-58.41223,-34.56735],[-58.41222,-34.5674],[-58.41222,-34.56745],[-58.41223,-34.5675],[-58.41226,-34.56774],[-58.41227,-34.56788],[-58.41229,-34.568],[-58.41229,-34.5681],[-58.4123,-34.56819],[-58.41232,-34.56824],[-58.41236,-34.56835]]]}"
2976;4089;DORREGO AV.;3602;3670;3601;3669;;AVENIDA;corrección numeración 22-1;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.42185,-34.56859],[-58.42064,-34.56658]]]}"
3024;8018;HOLMBERG;0;0;0;0;;TÚNEL;Túnel inaugurado en Julio de 2013;Ciclovías Proyectadas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.4775,-34.56863],[-58.47836,-34.56766]]]}"
3060;19078;ROLDAN, BELISARIO AV.;0;0;0;0;DEL MONTE, AV.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.41236,-34.56835],[-58.41243,-34.56848],[-58.41245,-34.56853],[-58.41248,-34.56858],[-58.4125,-34.56863],[-58.41252,-34.56867],[-58.41255,-34.56872],[-58.41258,-34.56877],[-58.4126,-34.56882],[-58.41263,-34.56886],[-58.41266,-34.56891],[-58.41269,-34.56895],[-58.41272,-34.569],[-58.41275,-34.56904],[-58.41278,-34.56909],[-58.41283,-34.56918]]]}"
6143;7023;GANDARA;3388;3400;0;0;;CALLE;;Bicisendas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.48638,-34.58663],[-58.48665,-34.5868],[-58.4868,-34.5869]]]}"
3190;19078;ROLDAN, BELISARIO AV.;0;0;0;0;DEL MONTE, AV.;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.41283,-34.56918],[-58.41294,-34.56939],[-58.41295,-34.56946],[-58.41296,-34.56952],[-58.41296,-34.56957],[-58.41296,-34.56963],[-58.41296,-34.56969],[-58.41295,-34.56975],[-58.41294,-34.5698],[-58.41293,-34.56986],[-58.41291,-34.56992],[-58.41288,-34.56998],[-58.41284,-34.57008]]]}"
29702;4089;DORREGO AV.;3512;3600;3511;3599;;AVENIDA;corrección numeración 22-1;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.42344,-34.57027],[-58.42307,-34.56997],[-58.42244,-34.56929],[-58.42198,-34.5688],[-58.42185,-34.56859]]]}"
3286;12107;DEL LIBERTADOR AV.;3902;4400;3901;4399;DEL LIBERTADOR GENERAL SAN MARTIN, Av.(parciales :;AVENIDA;;Ciclovías;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.42408,-34.57082],[-58.42443,-34.57068],[-58.42477,-34.57051],[-58.42589,-34.56985],[-58.43017,-34.56739]]]}"
6928;4043;DE LOS CONSTITUYENTES AV.;3312;3360;3311;3359;LIBERTAD;AVENIDA;corrección numeración 28-1;Bicisendas;;;;;"{""type"":""MultiLineString"",""coordinates"":[[[-58.48146,-34.59025],[-58.48186,-34.59012],[-58.48201,-34.59006]]]}"
